address_city_s,address_postal_code_s,address_state_code_s,address_street_s,bank_statement_c,company_id_c,company_name_c,company_short_id_c,created_date,email_c,entity_name_c,identity_verification_enabled_c,last_modified_date,name,not_orphan_record_c,paystub_c,phone_c,phone_is_required_c,reverse_etl_id_c,short_id_c,snappt_property_id_c,status_c,trigger_rollups_c,unit_c,unit_is_required_c
Fargo,58103,ND,1510 E Gateway Cir S,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-30 02:01:17,sullivanfamilyproperties@gmail.com,,False,2025-09-30 02:01:17,Condos 738602,False,2,18444762778,True,1542b2ab-25c6-438e-b894-164078b0be71,a858ceb230,1542b2ab-25c6-438e-b894-164078b0be71,ACTIVE,True,18,True
Rocky Mount,27801,NC,1112 Scott St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-29 23:11:59,tcmg7896@gmail.com,,False,2025-09-29 23:11:59,1112 Scott St 786981,False,2,18444762778,True,9cd7706a-40eb-44ff-99d6-aa703650fd8e,17d29f58ca,9cd7706a-40eb-44ff-99d6-aa703650fd8e,ACTIVE,True,1,True
Pacifica,94044,CA,411 Dondee Way,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-29 22:41:07,pacifica@apcgr.com,,False,2025-09-29 22:41:07,The Gem of Pacifica 695638,False,2,18444762778,True,4a3988bc-3d33-467f-85b0-81819fcf2fc4,f9c9c22e38,4a3988bc-3d33-467f-85b0-81819fcf2fc4,ACTIVE,True,6,True
Louisville,40217,KY,810 Packard Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-29 22:02:03,palazzopmg@gmail.com,,False,2025-09-29 22:02:03,Dennis Cottage 790114,False,2,18444762778,True,dc87efa1-db93-489e-ad9c-4d397ed4139e,10bcd42376,dc87efa1-db93-489e-ad9c-4d397ed4139e,ACTIVE,True,1,True
Cleveland,44118,OH,3613 Cummings Rd,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-29 21:54:27,Benjaminshyong.assistant@gmail.com,,False,2025-09-29 21:54:27,Cummings 703359,False,2,18444762778,True,6b96f6a9-1f5b-4e1b-990e-f471e093f264,ecb413c098,6b96f6a9-1f5b-4e1b-990e-f471e093f264,ACTIVE,True,1,True
Baldwinsville,13027,NY,19 Tappan St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-29 20:01:02,davidmseamans@yahoo.com,,False,2025-09-29 20:01:02,19 Tappan st 425408,False,2,18444762778,True,9ce4c820-180b-4aba-ab93-29737a1fa0df,525f91804c,9ce4c820-180b-4aba-ab93-29737a1fa0df,ACTIVE,True,2,True
Albuquerque,87109-2435,NM,5001 San Mateo Lane NE,2,4db117cf-e9b0-4968-aaea-c7fa08bd396d,Yardi Breeze,3p1PsjaQbp,2025-09-29 17:49:07,sanmateosuites@westmiamidevelopment.com,,False,2025-09-29 17:49:07,5001 San Mateo Lane NE,False,2,18444762778,True,cf8f134b-0bb7-41a4-8b33-64d031e42bf0,257f135a21,cf8f134b-0bb7-41a4-8b33-64d031e42bf0,ACTIVE,True,72,True
Rosenberg,77469,TX,1607 Warm Coral Cir,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-29 16:12:50,thaiinvestmentproperties@yahoo.com,,False,2025-09-29 16:12:50,Balus House 789206,False,2,18444762778,True,76026389-8fe2-4ab9-9997-6fbdce47791b,6fb00ef232,76026389-8fe2-4ab9-9997-6fbdce47791b,ACTIVE,True,1,True
Houston,77002-8243,TX,1711 Caroline St,2,bf187a98-1a1f-4303-9df1-2e0e85e73ad2,Yardi Systems,VgfbaBafMU,2025-09-29 15:38:37,1711caroline@americancommunities.com,,False,2025-09-29 15:38:37,1711 Caroline - Guarantor,False,2,18444762778,True,e3edc73c-071f-4b5c-9479-40066f8407b1,c3e0da4ff4,e3edc73c-071f-4b5c-9479-40066f8407b1,ACTIVE,True,1,True
Buffalo,14222,NY,107 Hodge Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-29 14:59:19,davidhaseldine@btinternet.com,,False,2025-09-29 14:59:19,107 Hodge 320353,False,2,18444762778,True,8f41e7ce-d6cb-4192-88f7-606827e0d6f9,8e16822fb2,8f41e7ce-d6cb-4192-88f7-606827e0d6f9,ACTIVE,True,4,True
Charlotte,28212,NC,4780 Old Lantern Way,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-29 03:52:03,aurieltinsley@gmail.com,,False,2025-09-29 03:52:03,Prop 1 789929,False,2,18444762778,True,424b33b9-d169-4d0b-a8c4-5ada5f46ae86,4567ba9463,424b33b9-d169-4d0b-a8c4-5ada5f46ae86,ACTIVE,True,1,True
Baltimore,21201,MD,19 N Howard St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-29 03:45:36,adomrealtyllc@gmail.com,,False,2025-09-29 03:45:36,Howard Baltimore 789805,False,2,18444762778,True,548c480e-caec-4099-b650-ee4ca2f1f22b,bd3150dfff,548c480e-caec-4099-b650-ee4ca2f1f22b,ACTIVE,True,1,True
Oklahoma City,73114,OK,1452 NW 91st St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-29 01:15:20,matt@mattwillisok.com,,False,2025-09-29 01:15:20,1452 NW 91st 789160,False,2,18444762778,True,d7057fb8-f6ad-4579-97cc-68cda95e8157,baec9d6ced,d7057fb8-f6ad-4579-97cc-68cda95e8157,ACTIVE,True,1,True
Gloucester Township,08081,NJ,785 Jarvis Rd,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-29 00:59:20,kingzo.martinez@icloud.com,,False,2025-09-29 00:59:20,Jarvis 789842,False,2,18444762778,True,fd97ec85-b429-4dd8-917d-6f00c00e20c9,874e6beab6,fd97ec85-b429-4dd8-917d-6f00c00e20c9,ACTIVE,True,1,True
Sanford,27330,NC,1605 Owls Nest Rd,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-29 00:56:33,journeyresidential@gmail.com,,False,2025-09-29 00:56:33,1605 Owls Nest 553671,False,2,18444762778,True,bf67061c-a9af-4a3b-9a23-21d6fb99dce7,be77914268,bf67061c-a9af-4a3b-9a23-21d6fb99dce7,ACTIVE,True,1,True
