address_city_s,address_postal_code_s,address_state_code_s,address_street_s,bank_statement_c,company_id_c,company_name_c,company_short_id_c,created_date,email_c,entity_name_c,identity_verification_enabled_c,last_modified_date,name,not_orphan_record_c,paystub_c,phone_c,phone_is_required_c,reverse_etl_id_c,short_id_c,snappt_property_id_c,status_c,trigger_rollups_c,unit_c,unit_is_required_c
Colorado Springs,80905,CO,513 West Uintah Street,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-05 00:14:18,grant.rockmanagement@gmail.com,,False,2025-11-05 00:14:18,513 West Uintah Street 193748,False,2,18444762778,True,1d7c4aac-15dc-4dd2-ba84-e8e1643e7c46,7ec26dd941,1d7c4aac-15dc-4dd2-ba84-e8e1643e7c46,ACTIVE,True,2,True
Pensacola,32507,FL,1241 Hawthorn Dr,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-05 00:03:07,dkxrealestateinvestors@gmail.com,,False,2025-11-05 00:03:07,Hawthorn House 6 Units 483381,False,2,18444762778,True,ae691655-37a3-400c-91f2-1774c90695b0,2dd2e845f1,ae691655-37a3-400c-91f2-1774c90695b0,ACTIVE,True,6,True
Little York,61453,IL,323 S Broadway St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-04 23:47:41,ppu61453@gmail.com,,False,2025-11-04 23:47:41,Little York North Apartments 369816,False,2,18444762778,True,b6e54dca-4b46-4559-9d3e-cad4935240ea,592ae391be,b6e54dca-4b46-4559-9d3e-cad4935240ea,ACTIVE,True,1,True
Royston,30662,GA,137 Carlton Street,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-04 23:44:40,chris@myapartmentlandlord.com,,False,2025-11-04 23:44:40,Carlton Street Townhomes 35939,False,2,18444762778,True,3ac4b0c5-2967-480e-8cab-ee60e7f2fba0,ea48ddf2a6,3ac4b0c5-2967-480e-8cab-ee60e7f2fba0,ACTIVE,True,6,True
Athens,30605,GA,201 E Paces Dr,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-04 22:52:45,bangcnguyen85@gmail.com,,False,2025-11-04 22:52:45,201203 East Paces Dr 390609,False,2,18444762778,True,0931a2d2-d294-4105-8a0c-8f860885a803,31ec8eae20,0931a2d2-d294-4105-8a0c-8f860885a803,ACTIVE,True,2,True
Coralville,52241,IA,2213 9th St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-04 22:50:12,cepropmgt@gmail.com,,False,2025-11-04 22:50:12,2213 9th St 480925,False,2,18444762778,True,38e364a2-1aa6-46d7-8c55-ecb65f90c434,ec7deda60f,38e364a2-1aa6-46d7-8c55-ecb65f90c434,ACTIVE,True,1,True
Dayton,45403,OH,44 Springfield St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-04 21:45:41,realtorkatieroberts@gmail.com,,False,2025-11-04 21:45:41,44 Springfield 798328,False,2,18444762778,True,973ecfd0-65cb-4377-be58-2ce94c90feff,0c97cd42d1,973ecfd0-65cb-4377-be58-2ce94c90feff,ACTIVE,True,1,True
Milford,45150,OH,884 Mohawk Trail,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-04 20:44:14,homevilla.rentals@gmail.com,,False,2025-11-04 20:44:14,Mohawk Apartments 140097,False,2,18444762778,True,7aa6a91c-6994-4eb9-b63a-d4a7633fd346,2f92f010d4,7aa6a91c-6994-4eb9-b63a-d4a7633fd346,ACTIVE,True,8,True
San Clemente,92672,CA,2501 S El Camino Real,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-04 20:31:06,mcauleyjohnj@gmail.com,,False,2025-11-04 20:31:06,Ocean Fairways 798101,False,2,18444762778,True,8b95d275-5437-424e-9ced-f85872a0900e,0557b9ebbe,8b95d275-5437-424e-9ced-f85872a0900e,ACTIVE,True,1,True
Owasso,74055,OK,10100 East 86th Ct N,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-04 20:09:55,nexthomeprops+tc@gmail.com,,False,2025-11-04 20:09:55,Owasso CulDeSac 347347,False,2,18444762778,True,1d03bd8d-b02a-4023-a17a-fb0207f932df,a377f160b4,1d03bd8d-b02a-4023-a17a-fb0207f932df,ACTIVE,True,1,True
St. Louis,63146,MO,1849 Basston Dr,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-04 19:58:23,perpetuaproperties@gmail.com,,False,2025-11-04 19:58:23,1849 Basston 765232,False,2,18444762778,True,d3abefed-5762-45e1-ba93-5caf4b627077,f518b0b182,d3abefed-5762-45e1-ba93-5caf4b627077,ACTIVE,True,1,True
Hot Springs,71913,AR,169 San Carlos Cove,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-04 19:33:36,sarahgreis@yahoo.com,,False,2025-11-04 19:33:36,169 San Carlos Pt 560661,False,2,18444762778,True,3a6a442a-0b4d-403e-8fba-88ca05ed70c6,d9c81ecf32,3a6a442a-0b4d-403e-8fba-88ca05ed70c6,ACTIVE,True,1,True
Langeloth,15054,PA,310 E 3rd Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-04 18:23:36,davidlvega@gmail.com,,False,2025-11-04 18:23:36,310 3rd Avenue 562341,False,2,18444762778,True,c451e072-0e3b-4810-8742-a03a52e74c37,c7fe7c6980,c451e072-0e3b-4810-8742-a03a52e74c37,ACTIVE,True,1,True
Columbus,31901,GA,1308 23rd St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-04 17:16:59,billalproperties@gmail.com,,False,2025-11-04 17:16:59,23rd Street 1308 728369,False,2,18444762778,True,7b82166e-c8a7-4698-8bd9-1000aa213d72,73b276fa8c,7b82166e-c8a7-4698-8bd9-1000aa213d72,ACTIVE,True,1,True
BELGRADE,59714,MT,1307 Grover Unit B,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-04 16:03:01,keykeeperspm@gmail.com,,False,2025-11-04 16:03:01,1307 Grover 798193,False,2,18444762778,True,00356277-5f36-460e-b37c-f396c4e7fcba,1e0669fb1e,00356277-5f36-460e-b37c-f396c4e7fcba,ACTIVE,True,1,True
Raleigh,27610,NC,1116 Beverly Drive,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-04 14:43:56,lawrencepropllc@bellsouth.net,,False,2025-11-04 14:43:56,Beverly Drive 170066,False,2,18444762778,True,b06ed951-cd40-4c22-b0b1-45f7018540f1,bd5a890bc4,b06ed951-cd40-4c22-b0b1-45f7018540f1,ACTIVE,True,1,True
Terre Haute,47807,IN,1103 N 8th St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-04 02:09:03,cardinalrealestategroupllc@gmail.com,,False,2025-11-04 02:09:03,1103 N 8th St 475589,False,2,18444762778,True,bc112fc0-4f8d-4d8b-912e-2240128f347d,14030a12b5,bc112fc0-4f8d-4d8b-912e-2240128f347d,ACTIVE,True,5,True
South bend,46619,IN,123 n Wellington st,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-03 23:20:21,drodgers47@ivytech.edu,,False,2025-11-03 23:20:21,House 798080,False,2,18444762778,True,d958bac8-7a23-4a68-8f98-536fe00d2e90,d95a92d451,d958bac8-7a23-4a68-8f98-536fe00d2e90,ACTIVE,True,1,True
Soda Springs,83276,ID,421 North Hooper Avenue,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-03 22:35:55,rentcaribou@gmail.com,,False,2025-11-03 22:35:55,Terrace Acres 47703,False,2,18444762778,True,f4021624-f59e-49e3-ae81-35bd161c9f45,2c6a111ced,f4021624-f59e-49e3-ae81-35bd161c9f45,ACTIVE,True,59,True
Carmel,46280,IN,10130 Central Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-03 19:32:25,j.schweiger@me.com,,False,2025-11-03 19:32:25,Central Ave 779937,False,2,18444762778,True,9e6c1e3c-0a01-400b-890d-d1f41e73a798,cfbee20e3b,9e6c1e3c-0a01-400b-890d-d1f41e73a798,ACTIVE,True,1,True
Littlestown,17340,PA,408 S Queen St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-03 19:13:03,statelinepm@gmail.com,,False,2025-11-03 19:13:03,408 S Queen St 484010,False,2,18444762778,True,b430921c-d240-46c1-9b49-b15d4778ad58,322eb35383,b430921c-d240-46c1-9b49-b15d4778ad58,ACTIVE,True,3,True
