address_city_s,address_postal_code_s,address_state_code_s,address_street_s,bank_statement_c,company_id_c,company_name_c,company_short_id_c,created_date,email_c,entity_name_c,identity_verification_enabled_c,last_modified_date,name,not_orphan_record_c,paystub_c,phone_c,phone_is_required_c,reverse_etl_id_c,short_id_c,snappt_property_id_c,status_c,trigger_rollups_c,unit_c,unit_is_required_c
Louisville,40213,KY,3305 Eagle Pass,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-19 19:11:21,palazzopmg@gmail.com,,False,2025-10-19 19:11:21,3305 Eagle Pass 794852,False,2,18444762778,True,96d396f2-d3d7-4117-8ceb-a8666c7b9776,bd274b4b2d,96d396f2-d3d7-4117-8ceb-a8666c7b9776,ACTIVE,True,1,True
Minneapolis,55409,MN,3934 1st Ave S,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-19 18:07:25,rent@ELLPropertiesLLC.com,,False,2025-10-19 18:07:25,First Ave 780352,False,2,18444762778,True,087d0fa7-ae99-4151-953d-be2605ed5d54,32ed0fdcfa,087d0fa7-ae99-4151-953d-be2605ed5d54,ACTIVE,True,12,True
Broomall,19008,PA,45-47 Media Line Rd,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-19 16:45:33,larchmontterrace@gmail.com,,False,2025-10-19 16:45:33,Larchmont Terrace 722846,False,2,18444762778,True,ce9b8acc-e06f-4bc6-a848-fc101f33de89,a649aa255d,ce9b8acc-e06f-4bc6-a848-fc101f33de89,ACTIVE,True,22,True
Las Vegas,89101,NV,733 North 11th Street,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-19 16:03:26,roycemba@gmail.com,,False,2025-10-19 16:03:26,733 N 11th Street 211130,False,2,18444762778,True,b580a62e-7aa2-49da-bab8-04f79b124309,220a109466,b580a62e-7aa2-49da-bab8-04f79b124309,ACTIVE,True,4,True
Tempe,85282,AZ,121 E Broadway Rd,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-19 14:50:15,management@azleasing.co,,False,2025-10-19 14:50:15,Broadway 121 72284,False,2,18444762778,True,1413ba30-97b0-4610-a4c8-c80b46ad1ac9,dde6190d6c,1413ba30-97b0-4610-a4c8-c80b46ad1ac9,ACTIVE,True,38,True
Lancaster,17602,PA,420 N Franklin St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-19 02:54:45,w9rv84bdqp@privaterelay.appleid.com,,False,2025-10-19 02:54:45,Ril 794813,False,2,18444762778,True,4033e000-a4b0-41c4-9e53-fdd6158d15bb,46540279c4,4033e000-a4b0-41c4-9e53-fdd6158d15bb,ACTIVE,True,1,True
Eagle Mountain,84005,UT,4831 E Silver Ridge Rd,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-18 23:49:47,nahuelpayson@gmail.com,,False,2025-10-18 23:49:47,Eagle Mountain 498704,False,2,18444762778,True,23dc3965-d5c9-4135-be5f-01e1198b544a,69de4b12a6,23dc3965-d5c9-4135-be5f-01e1198b544a,ACTIVE,True,2,True
Philadelphia,19119,PA,109 Carpenter Lane,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-18 23:18:45,ram.anbar@gmail.com,,False,2025-10-18 23:18:45,West Mt Airy 74283,False,2,18444762778,True,ca586ea5-53dd-4d3c-9cd4-2e17988c52bd,d8ee348716,ca586ea5-53dd-4d3c-9cd4-2e17988c52bd,ACTIVE,True,14,True
Redondo Beach,90277,CA,320 Calle Miramar,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-18 22:56:56,callemirapm@gmail.com,,False,2025-10-18 22:56:56,320 Calle Miramar 793245,False,2,18444762778,True,5e91e30a-6094-4049-abcc-60f60eb90961,34fae4f455,5e91e30a-6094-4049-abcc-60f60eb90961,ACTIVE,True,4,True
Jacksonville,32208,FL,7220 Clinton Street,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-18 22:56:22,tdtuckttucker@gmail.com,,False,2025-10-18 22:56:22,7220 Clinton St 188867,False,2,18444762778,True,619c3d67-d2b2-49ca-a51c-1e3c1a8c37b6,232dce05cf,619c3d67-d2b2-49ca-a51c-1e3c1a8c37b6,ACTIVE,True,1,True
